설치장소명,설치장소상세,설치시설구분,소재지도로명주소,위도,경도
남군농협 (현대산부인과 방면),에스콰이어 앞 주차단속 CCTV 폴대 - 서,교통시설,제주특별자치도 서귀포시 서귀동 395-1,33.248487,126.565978
구 삼일금고 (중앙로터리(동) 방면),블랙야크 옆  공중전화부스 옆 면 - 남,교통시설,제주특별자치도 서귀포시 서귀동 291-54,33.249546,126.561665
구 삼일금고 (중앙로터리(동) 방면),블랙야크 옆  공중전화부스 옆 면 - 북,교통시설,제주특별자치도 서귀포시 서귀동 291-54,33.249546,126.561665
현대산부인과 (청소년문화의집 방면),북쪽 CU 앞 주차단속 CCTV 폴대 - 남동,교통시설,제주특별자치도 서귀포시 중동로48번길 11,33.2496078,126.566586
매일올레시장 7번입구 (동문로터리 방면),북쪽 CU 앞 주차단속 CCTV 폴대 - 북서,교통시설,제주특별자치도 서귀포시 중동로48번길 11,33.2496078,126.566586
서귀포환승정류장(서귀포등기소) (종점 방면),이기혁사무소 앞 공중전화부스 옆 면 - 동,교통시설,제주특별자치도 서귀포시 서홍동 441-12,33.252941,126.559447
서귀포환승정류장(서귀포등기소) (종점 방면),이기혁사무소 앞  공중전화부스 옆 면 - 서,교통시설,제주특별자치도 서귀포시 서홍동 441-12,33.252941,126.559447
광치기해변,광치기해변 버스정류장 옆  가로등 -동,관광,제주특별자치도 서귀포시 성산읍 고성동서로 115,33.452188,126.9189457
광치기해변,광치기해변 버스정류장 옆  가로등 -남,관광,제주특별자치도 서귀포시 성산읍 고성동서로 115,33.452188,126.9189457
광치기해변,광치기해변 버스정류장 옆  가로등 -북,관광,제주특별자치도 서귀포시 성산읍 고성동서로 115,33.452188,126.9189457
광치기해변,유채밭 앞 가로등-동,관광,제주특별자치도 서귀포시 성산읍 고성동서로 115,33.454473,126.925358
광치기해변,유채밭 앞 가로등-남,관광,제주특별자치도 서귀포시 성산읍 고성동서로 115,33.454473,126.925358
광치기해변,유채밭 앞 가로등-북,관광,제주특별자치도 서귀포시 성산읍 고성동서로 115,33.454473,126.925358
광치기해변,섭지 해녀의집 내,관광,제주특별자치도 서귀포시 섭지코지로 93-15,33.434499,126.926049
광치기해변,재난 감시카메라 폴대-동,관광,제주특별자치도 서귀포시 섭지코지로 93-15,33.434496,126.925721
광치기해변,재난 감시카메라 폴대-서,관광,제주특별자치도 서귀포시 섭지코지로 93-15,33.434496,126.925721
광치기해변,재난 감시카메라 폴대-남,관광,제주특별자치도 서귀포시 섭지코지로 93-15,33.434496,126.925721
새연교,해녀의집 비가림 상부,관광,제주특별자치도 서귀포시 남성중로 40,33.239321487,126.558493
새연교,매장 건물 외벽 - 주차장 방향,관광,제주특별자치도 서귀포시 남성중로 40,33.239321487,126.558493
새연교,새섬 안쪽 가로등,관광,제주특별자치도 서귀포시 남성중로 40,33.237069,126.559932
중문관광단지,화장실 외벽 동,관광,제주특별자치도 서귀포시 색달동 3311-17,33.244987,126.414364
중문관광단지,남쪽 옥상 기지국 외벽-동,관광,제주특별자치도 서귀포시 중문관광로72번길 53,33.249661,126.407919
중문관광단지,남쪽옥상기지국 안테나 폴대-서,관광,제주특별자치도 서귀포시 중문관광로72번길 53,33.249661,126.407919
중문관광단지,남쪽옥상기지국 안테나 폴대-남,관광,제주특별자치도 서귀포시 중문관광로72번길 53,33.249661,126.407919
중문관광단지,동쪽 옥상 -  동,관광,제주특별자치도 서귀포시 중문관광로72번길 53,33.2498991,126.408526
중문관광단지,동쪽 옥상 -  서,관광,제주특별자치도 서귀포시 중문관광로72번길 53,33.2498991,126.408526
중문관광단지,옥상 월파CCTV 폴대 - 동,관광,제주특별자치도 서귀포시 중문관광로72번길 114,33.244725,126.406268
중문관광단지,옥상 월파CCTV 폴대  -북동,관광,제주특별자치도 서귀포시 중문관광로72번길 114,33.244725,126.406268
중문관광단지,옥상 이통사안테나폴대 - 북,관광,제주특별자치도 서귀포시 중문관광로72번길 114,33.244725,126.406268
중문관광단지,천제연매표소옆 화장실 처마 - 서,관광,제주특별자치도 서귀포시 중문관광로 97,33.250613,126.4152669
중문관광단지,천제연매표소옆 화장실 처마 - 남,관광,제주특별자치도 서귀포시 중문관광로 97,33.250613,126.4152669
중문관광단지,중문색달해변중간화장실 외벽 - 동,관광,제주특별자치도 서귀포시 중문관광로 154-17,33.245468,126.411075
중문관광단지,중문색달해변중간화장실 외벽 - 서,관광,제주특별자치도 서귀포시 중문관광로 154-17,33.245468,126.411075
수운근린공원,야외공연장 외벽 북쪽에 무지향 1개,지역문화시설,제주특별자치도 제주시 이도2동 371,33.5004,126.539756
수운근린공원,야외공연장 외벽 서쪽에 지향 1개,지역문화시설,제주특별자치도 제주시 이도2동 371,33.5004,126.539756
수운근린공원,야외공연장 외벽 남쪽에 지향 1개,지역문화시설,제주특별자치도 제주시 이도2동 371,33.5004,126.539756
우도 망루등대,가로등 - 동,교통시설,제주특별자치도 제주시 우도면 연평리 790-1,33.524555,126.952783
우도 망루등대,가로등 - 서,교통시설,제주특별자치도 제주시 우도면 연평리 790-1,33.524555,126.952783
하우목동항,하우목동항 매표소 내,교통시설,제주특별자치도 제주시 우도해안길 353,33.5097477,126.943202
하우목동항,하우목동항 매표소   옥상 - 남,교통시설,제주특별자치도 제주시 우도해안길 353,33.5097477,126.943202
하우목동항,하우목동항 매표소   옥상 - 북,교통시설,제주특별자치도 제주시 우도해안길 353,33.5097477,126.943202
하우목동항,하우목동항 매표소    옥상 - 서,교통시설,제주특별자치도 제주시 우도해안길 353,33.5097477,126.943202
서빈백사해수욕장,화장실 및 탈의실 옆 동측 KT 강관주-동,관광,제주특별자치도 제주시 우도면 우도해안길 256,33.502597,126.943592
서빈백사해수욕장,화장실 및 탈의실 옆서측 KT 강관주 - 남,관광,제주특별자치도 제주시 우도면 우도해안길 256,33.502875,126.943313
서빈백사해수욕장,화장실 및 탈의실 옆서측 KT강관주-북,관광,제주특별자치도 제주시 우도면 우도해안길 256,33.502875,126.943313
천진항,범죄예방 CCTV 폴대 - 서,교통시설,제주특별자치도 제주시 우도면 연평리 1748-3,33.493809,126.950847
천진항,범죄예방 CCTV 폴대 - 남,교통시설,제주특별자치도 제주시 우도면 연평리 1748-3,33.493809,126.950847
천진항,범죄예방 CCTV 폴대 -북,교통시설,제주특별자치도 제주시 우도면 연평리 1748-3,33.493809,126.950847
천진항,마을정보센타 비가림위 - 서,교통시설,제주특별자치도 제주시 우도해안길 70,33.492801,126.951672
천진항,마을정보센타 비가림위  - 북,교통시설,제주특별자치도 제주시 우도해안길 70,33.492801,126.951672
천진항,마을정보센타 벽  - 동,교통시설,제주특별자치도 제주시 우도해안길 70,33.492801,126.951672
돌칸이해변,우도아이스크림 건물 외벽 -동,관광,제주특별자치도 제주시 우도면 우도봉길 47,33.493575,126.959575
돌칸이해변,우도렌터카 건물 외벽 - 서,관광,제주특별자치도 제주시 우도면 우도봉길 47,33.493547,126.959703
검멀레해수욕장,동측 KT 강관주 - 동,관광,제주특별자치도 제주시 우도면 연평리 318-1,33.497625,126.967512
검멀레해수욕장,서측 KT 강관주 - 남,관광,제주특별자치도 제주시 우도면 연평리 318-1,33.497748,126.967145
검멀레해수욕장,서측 KT 강관주 - 북,관광,제주특별자치도 제주시 우도면 연평리 318-1,33.497748,126.967145
하고수동해수욕장,화장실외벽 -동,관광,제주특별자치도 제주시 우도면 연평리 1185-5,33.513832,126.957398
하고수동해수욕장,화장실외벽 -북,관광,제주특별자치도 제주시 우도면 연평리 1185-5,33.513832,126.957398
우도면복지회관,방범 CCTV 폴대 - 남,관공서,제주특별자치도 제주시 우도면 연평리 1457-1,33.506536,126.954043
우도면복지회관,방범 CCTV 폴대 - 북,관공서,제주특별자치도 제주시 우도면 연평리 1457-1,33.506536,126.954043
월령포구,클린하우스 IP주,관광,제주특별자치도 제주시 한림읍 월령리 317-1,33.378378,126.216224
제남도서관,2층 로비,관공서,제주특별자치도 서귀포시 남원읍 남원체육관로 183,33.279545,126.704999
제남도서관,3층 로비 복도,관공서,제주특별자치도 서귀포시 남원읍 남원체육관로 183,33.279545,126.704999
서귀포외국문화학습관,1층 로비,관공서,제주특별자치도 서귀포시 중앙로150번길 4-1,33.2586063,126.561423
서귀포외국문화학습관,2층 로비,관공서,제주특별자치도 서귀포시 중앙로150번길 4-1,33.2586063,126.561423
동부외국문화학습관,1층 로비,관공서,제주특별자치도 서귀포시 성산읍 일주동로 4318,33.442917,126.910982
동부외국문화학습관,2층 로비 복도,관공서,제주특별자치도 서귀포시 성산읍 일주동로 4318,33.442917,126.910982
제주유아교육진흥원,1층 로비,관공서,제주특별자치도 서귀포시 중앙로150번길 4-1,33.258789,126.563526
제주유아교육진흥원,3층 휴게공간,관공서,제주특별자치도 서귀포시 중앙로150번길 4-1,33.258789,126.563526
제주도서관,1층 입구 좌측 천정,관공서,제주특별자치도 제주시 연삼로 489,33.500061,126.541303
한수풀도서관,A동 1층 로비,관공서,제주특별자치도 제주시 한림상로 240-11,33.4202925,126.268639
한수풀도서관,B동 1층 로비,관공서,제주특별자치도 제주시 한림상로 240-11,33.4202925,126.268639
동녁도서관,1층 로비,관공서,제주특별자치도 제주시 일주동로 3132,33.520448,126.854641
동녁도서관,2층 로비,관공서,제주특별자치도 제주시 일주동로 3132,33.520448,126.854641
제주외국어학습센터,1층 로비,관공서,제주특별자치도 제주시 전농로 88,33.504171,126.522423
제주외국어학습센터,2층 로비,관공서,제주특별자치도 제주시 전농로 88,33.504171,126.522423
제주외국어학습센터,3층 로비,관공서,제주특별자치도 제주시 전농로 88,33.504171,126.522423
신제주외국문화학습관,1층 로비,관공서,제주특별자치도 제주시 1100로 3213,33.471856,126.483949
신제주외국문화학습관,2층 로비,관공서,제주특별자치도 제주시 1100로 3213,33.471856,126.483949
신제주외국문화학습관,3층 로비,관공서,제주특별자치도 제주시 1100로 3213,33.471856,126.483949
서부외국문화학습관,1층 로비,관공서,제주특별자치도 제주시 한림로4길 16,33.410578,126.262112
서부외국문화학습관,2층 로비,관공서,제주특별자치도 제주시 한림로4길 16,33.410578,126.262112
제주다문화교육센터,1층 로비,관공서,제주특별자치도 제주시 신흥로 2길 2-21,33.548332,126.653977
제주교육박물관,사무동 지하,관공서,제주특별자치도 제주시 오복4길 25,33.494121,126.538003
제주교육박물관,전시동 2층 로비,관공서,제주특별자치도 제주시 오복4길 25,33.494525,126.537958
제주종합비지니스센터,1층 관광협회 홍보관,관공서,제주특별자치도 제주시 첨단로 213-65,33.452383205,126.572705
제주중앙여자고등학교(광양방면) (제주지방법원(광양방면)방면),사거리 북동쪽 가로등,교통시설,제주특별자치도 제주시 이도2동 1987-5,33.489357,126.538995
제주중앙 여자중학교[서] (삼도1동 주민센터방면),정류장 지붕,교통시설,제주특별자치도 제주시 서사로 76,33.505636,126.519777
제주중앙 여자중학교[동] (농협지역본부방면),건너편 정류장 방향 가로등,교통시설,제주특별자치도 제주시 서사로 76,33.505636,126.519777
제주여자중고등학교(광양방면) (제주중앙여자고등학교(광양방면)방면),북쪽 정류장 인근 IP주,교통시설,제주특별자치도 제주시 간월동로 6,33.4850323,126.543156
김만덕객주,입구 동쪽 IP주 상단,관광,제주특별자치도 제주시 건입동 1297,33.516659,126.532184
김만덕객주,만덕고가 안거리 CCTV POLE 상단,관광,제주특별자치도 제주시 건입동 1297,33.516447,126.532227
김만덕객주,객주 안거리 CCTV POLE 상단,관광,제주특별자치도 제주시 건입동 1297,33.516206,126.532109
제주항여객터미널,주차장요금정산소 IP주,교통시설,제주특별자치도 제주시 임항로 111,33.519447,126.533394
동부보건소,2층 베란다,교통시설,제주특별자치도 제주시 김녕로14길 6,33.554365,126.751462
동부농업기술센터,전기차충전소인근 IP주,교통시설,제주특별자치도 제주시 김녕남6길 8,33.550461,126.750545
노형삼다아파트 앞 공영주차장,전기차충전소인근 IP주,교통시설,제주특별자치도 제주시 노형동 1282-1,33.486426,126.477939
제주민속오일장,남쪽입구 화장실 처마,지역문화시설,제주특별자치도 제주시 오일장서길 26,33.495949,126.4747907
제주민속오일장,남쪽입구 화장실 처마,지역문화시설,제주특별자치도 제주시 오일장서길 26,33.495949,126.4747907
도두동주민센터,전기차충전소인근 IP주,교통시설,제주특별자치도 제주시 도두1길 9-1,33.503015,126.468241
삼양동 공영주차장,전기차충전소인근 CCTV,교통시설,제주특별자치도 제주시 삼양2동 2176-13,33.519904,126.582733
인재개발원,전기차충전소 옆 벽면,교통시설,제주특별자치도 제주시 산천단동길 26,33.447092,126.559069
제주대학교(학생주차장,전기차충전소인근 IP주,교통시설,제주특별자치도 제주시 제주대학로 102,33.459146,126.562787
하귀농협 장례식장,전기차충전소인근 IP주,교통시설,제주특별자치도 제주시 애조로 405,33.4730618,126.426529
봉성리 종합복지회관,전기차충전소인근 IP주,교통시설,제주특별자치도 제주시 봉성로 105,33.422308,126.312646
항파두리 항몽유적지,전시관 1층 천정,관광,제주특별자치도 제주시 항파두리로 50,33.452777,126.407411
하귀농협 복지센터,전기차충전소 비가림벽면,교통시설,제주특별자치도 제주시 일주서로 7020,33.481756,126.401181
제주도 교육청,전기차충전소인근 IP주,교통시설,제주특별자치도 제주시 문연로 5,33.490576,126.497544
제주도청 2청사 후문 공영주차장,전기차충전소인근 IP주,교통시설,제주특별자치도 제주시 연동 322-8,33.488233,126.500163
제주종합경기장,관리소 좌측 첫번째 가로등,지역문화시설,제주특별자치도 제주시 서광로2길 24,33.495572,126.517187
제주종합경기장,관리소 우측 세번째 가로등,지역문화시설,제주특별자치도 제주시 서광로2길 24,33.495572,126.517187
외도1동 공영주차장,전기차충전소인근 IP주,교통시설,제주특별자치도 제주시 외도1동 497-16,33.48765,126.429739
이도2동공영주차장,공영주차장 1층 벽면,교통시설,제주특별자치도 제주시 오복3길 9,33.496789519,126.535102
민속자연사박물관,매표소 지붕 주차장 방향,관광,제주특별자치도 제주시 삼성로 40,33.5061399,126.530715
민속자연사박물관,매표소 지붕 안쪽광장 방향,관광,제주특별자치도 제주시 삼성로 40,33.5061399,126.530715
서부소방서,전기차충전소인근 IP주,교통시설,제주특별자치도 제주시 한림중앙로 150,33.402906,126.270066
화북2동 공영주차장,전기차충전소인근 CCTV,교통시설,제주특별자치도 제주시 화북2동 3378-4,33.508559,126.560838
대정 문화체육센터,오른쪽 통신주,교통시설,제주특별자치도 서귀포시 대정읍 동일리 3171,33.263959,126.23633
제주 영어교육도시 주차타워,주차타워 벽면,교통시설,제주특별자치도 서귀포시 대정읍 글로벌에듀로 370,33.280646,126.277776
안덕 청소년 문화의 집,청소년 문화의집 벽면,교통시설,제주특별자치도 서귀포시 안덕면 화순로56번길 20,33.2495585,126.3371369
영실매표소,관리사무소 벽면,교통시설,제주특별자치도 서귀포시 영실로 495 (하원동),33.340118,126.480614
대천동주민센터,IP주,교통시설,제주특별자치도 서귀포시 도순로 44 (도순동),33.250608,126.478087
정방동 공영주차장,4층 충전기 옆 가로등,교통시설,제주특별자치도 서귀포시 서귀동 403-3,33.247685,126.565855
(재)테크노파크 생물종다양성연구소,고속충전기 오른쪽 IP 주,교통시설,제주특별자치도 서귀포시 남원읍 신례동로 338,33.315716,126.633918
위미의례회관,충전기 오른쪽 IP주,교통시설,제주특별자치도 서귀포시 남원읍 중산간동로 6862,33.289545,126.657604
신산청소년문화의집,청소년 문화의집 벽면,교통시설,제주특별자치도 서귀포시 성산읍 일주동로 5101-1,33.381199,126.8773508
1100고지 휴게소,안내소 실내,관광,제주특별자치도 서귀포시 색달동 산 1-1,33.357624,126.463072
송악도서관,1층 부모님휴게실,관공서,제주특별자치도 서귀포시 대정읍 동일하모로149번길 12,33.226627,126.248601
송악도서관,1층 자료실 검색대,관공서,제주특별자치도 서귀포시 대정읍 동일하모로149번길 12,33.226627,126.248601
송악도서관,2층 휴게공간,관공서,제주특별자치도 서귀포시 대정읍 동일하모로149번길 12,33.226627,126.248601
세화어린이공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 구좌읍 세화리 3645-1,33.526179,126.854632
연동공원,화장실 벽면,지역문화시설,제주특별자치도 제주시 신광로12길 17 (연동),33.482256,126.489255
46호공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 연동 1962-1,33.490382,126.484411
46호공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 연동 1962-1,33.490382,126.484411
삼다공원,교육청 서쪽 클린하우스 pole,지역문화시설,제주특별자치도 제주시 연동 301-15,33.490611,126.49748
장수물공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 연동 310-33,33.491728,126.498839
17호공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 천수동로2길 29,33.508421,126.543805
41호공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 연수로1길 28,33.5019242,126.545355
42호공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 태성로3길 15,33.499988,126.546861
79호공원,공원입구 CCTV POLE,지역문화시설,제주특별자치도 제주시 화북1동 1957,33.521598,126.564566
79호공원,공원위쪽 CCTV POLE,지역문화시설,제주특별자치도 제주시 화북1동 1957,33.521598,126.564566
연동공원,경로당 남쪽 가로등,지역문화시설,제주특별자치도 제주시 신광로12길 17 (연동),33.482421,126.487933
연동공원,경로당 남쪽 가로등,지역문화시설,제주특별자치도 제주시 신광로12길 17 (연동),33.482421,126.487933
굴왓공원,방범 CCTV 폴-동남,지역문화시설,제주특별자치도 서귀포시 중앙로150번길 26 (동홍동),33.259706,126.5621427
굴왓공원,KT전주-서남,지역문화시설,제주특별자치도 서귀포시 중앙로150번길 26 (동홍동),33.259706,126.5621427
태평공원,방범 CCTV 폴,지역문화시설,제주특별자치도 서귀포시 동홍중앙로7번길 19 (동홍동),33.251296387,126.570541
양지공원,방범 CCTV 폴,지역문화시설,제주특별자치도 서귀포시 동홍동 420-1,33.256397,126.575696
여명공원,방범 CCTV 폴,지역문화시설,제주특별자치도 서귀포시 동홍동 435-4,33.25593,126.573414
태양공원,방범 CCTV 폴,지역문화시설,제주특별자치도 서귀포시 동홍동 82-2,33.257771,126.573424
희망공원,방범 CCTV 폴,지역문화시설,제주특별자치도 서귀포시 동홍동 87-4,33.257942,126.570778
제석공원,방범 CCTV 폴-동남,지역문화시설,제주특별자치도 서귀포시 서귀동 165-1,33.246095,126.566356
제석공원,가로등-북동,지역문화시설,제주특별자치도 서귀포시 서귀동 165-1,33.246089,126.56638
천지공원,방범 CCTV 폴,지역문화시설,제주특별자치도 서귀포시 서귀동 304-4,33.250879,126.558378
정모시공원,정방사 건너 방범 CCTV 폴,지역문화시설,제주특별자치도 서귀포시 서귀동 109,33.246655,126.571807
정모시공원,정방사 건너 가로등,지역문화시설,제주특별자치도 서귀포시 서귀동 109,33.246638,126.571793
정모시공원,공원 입구 가로등 IP주,지역문화시설,제주특별자치도 서귀포시 서귀동 108,33.245794,126.570961
세화공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 구좌읍 해녀박물관길 26,33.521113,126.863347
세화공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 구좌읍 해녀박물관길 26,33.521113,126.863347
삼화제6근린공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 도련1동 1912,33.512816,126.58393
제원어린이공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 제원3길 31-1,33.487413,126.486599
만세공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 조천읍 조천리 1142-1,33.540111,126.64038
만세공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 조천읍 조천리 1142-1,33.540111,126.64038
샘물공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 조천읍 함덕리 272-74,33.540296,126.674853
함덕1호어린이공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 조천읍 함덕리 4154-3,33.53914,126.676092
80호공원,CCTV POLE,지역문화시설,제주특별자치도 제주시 화북1동 1972-9,33.519513,126.56747
사라봉[북] (사라봉오거리방면),정류장 천정,교통시설,제주특별자치도 제주시 건입동 566,33.513115,126.544748
김녕리[남] (김녕환승정류장(김녕초등학교)방면),정류장천정,교통시설,제주특별자치도 제주시 구좌읍 김녕리 2245,33.554196,126.74795
세화리시장2동[북] (평대리동동방면),정류장천정,교통시설,제주특별자치도 제주시 구좌읍 세화리 1524-5,33.523588,126.853749
평대초등학교[서] (평대리사무소방면),정류장천정,교통시설,제주특별자치도 제주시 구좌읍 평대리 1719-8,33.529335,126.839059
비자림[북] (메이즈랜드방면),정류장천정,교통시설,제주특별자치도 제주시 구좌읍 평대리 3196-3,33.493136,126.810555
한동리[동] (한동리서동방면),정류장천정,교통시설,제주특별자치도 제주시 구좌읍 한동리 1195-3,33.537203,126.829559
행원리[북] (금산목방면),정류장천정,교통시설,제주특별자치도 제주시 구좌읍 행원리 728-3,33.553262,126.807925
신산마을[남] (현사마을방면),정류장천정,교통시설,제주특별자치도 제주시 내도동 274-8,33.493575,126.445559
내도동 동마을[남] (신산마을방면),정류장천정,교통시설,제주특별자치도 제주시 내도동 310-8,33.493114,126.442487
내도동 서마을[북] (외도초등학교방면),정류장천정,교통시설,제주특별자치도 제주시 내도동 580-2,33.494054,126.438535
내도동 서마을[남] (내도동 동마을방면),정류장천정,교통시설,제주특별자치도 제주시 내도동 580-8,33.49392,126.43863
노형주공아파트[동] (S중앙병원방면),정류장,교통시설,제주특별자치도 제주시 노형동 1238-1,33.490602,126.474238
남녕마트[서] (한라병원방면),정류장천정,교통시설,제주특별자치도 제주시 남녕로 17,33.4893923,126.482025
시티주유소 (제주한라대학교방면),정류장천정,교통시설,제주특별자치도 제주시 노형동 765,33.476372,126.479617
수선화아파트[서] (이도초등학교방면),정류장 천정,교통시설,제주특별자치도 제주시 도남로 130,33.489035,126.5296446
월랑로 입구[남] (제주민속오일장방면),정류장,교통시설,제주특별자치도 제주시 도두1동 2270-1,33.493714,126.472221
도리초등학교[북] (이호동 동마을방면),정류장천정,교통시설,제주특별자치도 제주시 도두1동 2429-3,33.501428,126.465643
도두동 (도리초등학교방면),정류장천정,교통시설,제주특별자치도 제주시 도두1동 2531-1,33.502989,126.466222
신사수동[남] (몰래물방면),정류장천정,교통시설,제주특별자치도 제주시 도두2동 1667-12,33.508724,126.477631
아르미아파트[동] (대한목공소방면),정류장천정,교통시설,제주특별자치도 제주시 도련1동 1205-5,33.496002,126.594508
도련2동[동] (제주자동차검사소방면),정류장천정,교통시설,제주특별자치도 제주시 도련2동 1821-7,33.512903,126.589142
매촌[동] (삼양파출소 사거리방면),정류장천정,교통시설,제주특별자치도 제주시 도련2동 515-1,33.518032,126.588802
제주자동차검사소[동] (매촌방면),정류장천정,교통시설,제주특별자치도 제주시 도련2동 568-2,33.514456,126.589005
도평초등학교[남] (종점방면),정류장천정,교통시설,제주특별자치도 제주시 우평로 193 (도평동),33.481626,126.445745
봉개동주민센터[동] (봉개동방면),정류장천정,교통시설,제주특별자치도 제주시 봉개동 1831-4,33.490795,126.594488
반석아파트[동] (봉개남문방면),정류장천정,교통시설,제주특별자치도 제주시 봉개동 2374-3,33.487937,126.590387
명도암 마을회관[동] (명도암방면),정류장천정,교통시설,제주특별자치도 제주시 봉개동 417-1,33.470916,126.610947
제주절물자연휴양림 (노루생태관찰원방면),정류장,교통시설,제주특별자치도 제주시 봉개동 산 65-1,33.440435,126.63032
삼도1동 주민센터 (중앙마을방면),정류장천정,교통시설,제주특별자치도 제주시 삼도1동 531-14,33.503151,126.519855
라마다 프라자 제주호텔 (제주해변공연장방면),정류장천정,교통시설,제주특별자치도 제주시 삼도2동 1207-2,33.518271,126.518501
삼양종점[북] (삼양1동방면),정류장천정,교통시설,제주특별자치도 제주시 삼양1동 1577-13,33.529311,126.592588
삼양1동[서] (삼양해수욕장입구방면),정류장천정,교통시설,제주특별자치도 제주시 삼양1동 1581-29,33.527589,126.590046
삼양해수욕장입구[서] (제주삼양동유적방면),정류장천정,교통시설,제주특별자치도 제주시 삼양1동 1598-2,33.526111,126.587859
제주삼양동유적 (삼양동주민센터방면),정류장천정,교통시설,제주특별자치도 제주시 삼양2동 2124-4,33.523149,126.586534
제주여자중고등학교 (남국원(아라방면)방면),정류장천정,교통시설,제주특별자치도 제주시 아라1동 2370-1,33.485008,126.541859
제주여자중고등학교 제주지방해양경찰청 (구산마을방면),정류장천정,교통시설,제주특별자치도 제주시 아라1동 2419-2,33.484937,126.541176
구산마을 (구산마을입구방면),정류장천정,교통시설,제주특별자치도 제주시 아라1동 2612-11,33.483332,126.538112
제대마을[북] (제주대학교 입구방면),정류장천정,교통시설,제주특별자치도 제주시 아라1동 452-2,33.457848,126.553938
탐라중학교 (한일베라체방면),정류장천정,교통시설,제주특별자치도 제주시 아라2동 1251-6,33.490687,126.545307
탐라중학교 (제주영지학교방면),가로등,교통시설,제주특별자치도 제주시 아라2동 1251-6,33.490687,126.545307
제주교통방송 아라아이파크[북] (아라초등학교방면),정류장천정,교통시설,제주특별자치도 제주시 아라이동 914-1,33.477785,126.549463
제주도립미술관입구 (한라수목원방면),정류장 천정,교통시설,제주특별자치도 제주시 연동 1227-2,33.454825,126.487351
월랑초등학교[동] (제주민속오일장방면),정류장 전기 IP주,교통시설,제주특별자치도 제주시 남녕로 62,33.492541,126.479373
제성마을[남] (신성마을방면),정류장천정,교통시설,제주특별자치도 제주시 일주서로 7852 (연동),33.493598,126.485528
신성마을[남] (신광사거리방면),정류장,교통시설,제주특별자치도 제주시 일주서로 7888 (연동),33.493671,126.489233
제주서중학교[남] (제성마을방면),정류장천정,교통시설,제주특별자치도 제주시 일주서로 7810 (연동),33.493508,126.481478
제성마을[북] (제주서중학교방면),정류장천정,교통시설,제주특별자치도 제주시 연동 2419-3,33.493704,126.484244
연동한일시티파크 (한라병원방면),CCTV POLE,교통시설,제주특별자치도 제주시 도령로 108,33.491432,126.489119
신제주오피스텔[동] (은남동방면),정류장 천정,교통시설,제주특별자치도 제주시 신광로 101 (연동),33.483041,126.489983
삼무공원[북] (삼무공원사거리방면),정류장천정,교통시설,제주특별자치도 제주시 삼무로 56 (연동),33.489614,126.491393
수협제주도지회[북] (삼무공원방면),정류장천정,교통시설,제주특별자치도 제주시 삼무로 77 (연동),33.489864,126.495117
세기아파트[남] (연미마을 입구방면),IP주,교통시설,제주특별자치도 제주시 연삼로 86 (연동),33.493295,126.501757
영평상동마을회관[동] (영평동방면),정류장 천정,교통시설,제주특별자치도 제주시 영평동 1878-15,33.476773,126.568226
가시나물 (달샘마을방면),정류장천정,교통시설,제주특별자치도 제주시 영평동 1923-5,33.473003,126.56992
제주국제대학교[남] (양지(추모)공원방면),정류장천정,교통시설,제주특별자치도 제주시 영평동 산 8-6,33.438375,126.569329
오라1동[동] (보건소방면),정류장천정,교통시설,제주특별자치도 제주시 오라1동 1042-5,33.492272,126.517555
사평마을[남] (오라1동방면),정류장천정,교통시설,제주특별자치도 제주시 오라2동 1208-2,33.492725,126.511765
오라초등학교[동] (연미입구방면),정류장천정,교통시설,제주특별자치도 제주시 오라2동 1373-3,33.489149,126.512565
민오름[남] (연미월왓방면),정류장천정,교통시설,제주특별자치도 제주시 오라2동 3161-2,33.481504,126.501712
새가름[남] (오름가름방면),정류장천정,교통시설,제주특별자치도 제주시 아연로 120,33.473198,126.504197
정실마을[서] (월정사방면),정류장천정,교통시설,제주특별자치도 제주시 오라2동 707-5,33.469553,126.509558
월성마을회관[서] (월구마을방면),정류장지붕,교통시설,제주특별자치도 제주시 용담2동 2747-5,33.502329,126.504793
월성마을회관[동] (제주국제공항(노형.연동방면)방면),가로등,교통시설,제주특별자치도 제주시 용담2동 2747-5,33.502329,126.504793
명신마을 (연동입구방면),정류장,교통시설,제주특별자치도 제주시 용담2동 2775-2,33.499554,126.503156
사대부고[북] (대학동방면),인근 IP주,교통시설,제주특별자치도 제주시 용담3동 581-12,33.512816,126.509037
